year,month,shop_id,item_category_id,item_cnt_day
2014,4,28,25,68.0
2014,4,28,28,265.0
2014,4,28,29,15.0
2014,4,28,30,426.0
2014,4,28,32,23.0
2014,4,28,33,6.0
2014,4,28,35,33.0
2014,4,28,37,396.0
2014,4,28,38,80.0
2014,4,28,39,7.0
2014,4,28,40,880.0
2014,4,28,41,31.0
2014,4,28,43,57.0
2014,4,28,45,11.0
2014,4,28,49,22.0
2014,4,28,55,479.0
2014,4,28,56,6.0
2014,4,28,57,54.0
2014,4,28,58,16.0
2014,4,28,61,13.0
2014,4,28,62,38.0
2014,4,28,63,69.0
2014,4,28,64,55.0
2014,4,28,65,75.0
2014,4,28,67,49.0
2014,4,28,69,23.0
2014,4,28,70,44.0
2014,4,28,71,450.0
2014,4,28,72,152.0
2014,4,28,73,13.0
2014,4,28,75,24.0
2014,4,28,79,1.0
2014,4,28,83,3.0
2014,4,29,2,13.0
2014,4,29,3,20.0
2014,4,29,5,4.0
2014,4,29,6,6.0
2014,4,29,7,1.0
2014,4,29,11,2.0
2014,4,29,12,10.0
2014,4,29,14,1.0
2014,4,29,15,1.0
2014,4,29,19,105.0
2014,4,29,20,59.0
2014,4,29,21,8.0
2014,4,29,22,11.0
2014,4,29,23,54.0
2014,4,29,28,178.0
2014,4,29,29,14.0
2014,4,29,30,196.0
2014,4,29,32,20.0
2014,4,29,33,8.0
2014,4,29,35,22.0
2014,4,29,37,144.0
2014,4,29,38,36.0
2014,4,29,39,1.0
2014,4,29,40,299.0
2014,4,29,41,16.0
2014,4,29,49,14.0
2014,4,29,55,153.0
2014,4,29,56,1.0
2014,4,29,61,1.0
2014,4,29,63,29.0
2014,4,29,64,19.0
2014,4,29,65,32.0
2014,4,29,67,18.0
2014,4,29,69,11.0
2014,4,29,70,14.0
2014,4,29,71,77.0
2014,4,29,72,7.0
2014,4,29,73,9.0
2014,4,29,75,53.0
2014,4,29,79,3.0
2014,4,30,2,14.0
2014,4,30,3,13.0
2014,4,30,4,1.0
2014,4,30,5,4.0
2014,4,30,6,19.0
2014,4,30,8,5.0
2014,4,30,11,3.0
2014,4,30,12,4.0
2014,4,30,14,1.0
2014,4,30,15,1.0
2014,4,30,17,1.0
2014,4,30,19,95.0
2014,4,30,20,41.0
2014,4,30,21,16.0
2014,4,30,22,6.0
2014,4,30,23,61.0
2014,4,30,25,5.0
2014,4,30,28,174.0
2014,4,30,29,13.0
2014,4,30,30,197.0
2014,4,30,32,5.0
2014,4,30,33,13.0
2014,4,30,35,11.0
2014,4,30,37,103.0
2014,4,30,38,26.0
2014,4,30,39,3.0
2014,4,30,40,370.0
2014,4,30,41,12.0
2014,4,30,43,25.0
2014,4,30,45,1.0
2014,4,30,49,3.0
2014,4,30,55,174.0
2014,4,30,56,1.0
2014,4,30,57,25.0
2014,4,30,58,35.0
2014,4,30,61,3.0
2014,4,30,62,9.0
2014,4,30,63,40.0
2014,4,30,64,35.0
2014,4,30,65,75.0
2014,4,30,67,32.0
2014,4,30,69,22.0
2014,4,30,70,30.0
2014,4,30,71,190.0
2014,4,30,72,34.0
2014,4,30,73,11.0
2014,4,30,75,27.0
2014,4,30,79,1.0
2014,4,30,83,3.0
2014,4,31,2,39.0
2014,4,31,3,53.0
2014,4,31,4,1.0
2014,4,31,5,11.0
2014,4,31,6,36.0
2014,4,31,7,1.0
2014,4,31,8,8.0
2014,4,31,11,13.0
2014,4,31,12,18.0
2014,4,31,14,7.0
2014,4,31,15,4.0
2014,4,31,17,1.0
2014,4,31,19,343.0
2014,4,31,20,142.0
2014,4,31,21,29.0
2014,4,31,22,44.0
2014,4,31,23,252.0
2014,4,31,24,2.0
2014,4,31,25,73.0
2014,4,31,28,578.0
2014,4,31,29,54.0
2014,4,31,30,838.0
2014,4,31,32,47.0
2014,4,31,33,21.0
2014,4,31,35,61.0
2014,4,31,37,663.0
2014,4,31,38,132.0
2014,4,31,39,18.0
2014,4,31,40,2177.0
2014,4,31,41,108.0
2014,4,31,43,140.0
2014,4,31,45,28.0
2014,4,31,49,53.0
2014,4,31,55,916.0
2014,4,31,56,16.0
2014,4,31,57,147.0
2014,4,31,58,1.0
2014,4,31,59,3.0
2014,4,31,60,2.0
2014,4,31,61,8.0
2014,4,31,62,70.0
2014,4,31,63,183.0
2014,4,31,64,66.0
2014,4,31,65,188.0
2014,4,31,66,1.0
2014,4,31,67,126.0
2014,4,31,69,60.0
2014,4,31,70,73.0
2014,4,31,71,629.0
2014,4,31,72,128.0
2014,4,31,73,26.0
2014,4,31,75,90.0
2014,4,31,77,3.0
2014,4,31,79,22.0
2014,4,31,83,2.0
2014,4,33,3,1.0
2014,4,33,19,12.0
2014,4,33,20,3.0
2014,4,33,21,1.0
2014,4,33,22,1.0
2014,4,33,23,7.0
2014,4,33,24,1.0
2014,4,33,28,8.0
2014,4,33,29,1.0
2014,4,33,30,15.0
2014,4,33,35,1.0
2014,4,33,37,4.0
2014,4,33,38,1.0
2014,4,33,40,23.0
2014,4,33,41,1.0
2014,4,33,55,23.0
2014,4,33,61,1.0
2014,4,33,62,1.0
2014,4,33,63,1.0
2014,4,33,64,1.0
2014,4,33,67,1.0
2014,4,33,70,1.0
2014,4,33,71,12.0
2014,4,33,72,4.0
2014,4,33,79,1.0
2014,4,34,14,1.0
2014,4,34,19,1.0
2014,4,34,20,3.0
2014,4,34,22,1.0
2014,4,34,23,3.0
2014,4,34,24,1.0
2014,4,34,28,8.0
2014,4,34,29,2.0
2014,4,34,30,10.0
2014,4,34,35,3.0
2014,4,34,37,4.0
2014,4,34,40,7.0
2014,4,34,49,2.0
2014,4,34,61,1.0
2014,4,34,62,1.0
2014,4,34,63,2.0
2014,4,34,64,3.0
2014,4,34,65,5.0
2014,4,34,67,2.0
2014,4,34,69,4.0
2014,4,34,70,5.0
2014,4,34,71,8.0
2014,4,34,72,5.0
2014,4,34,73,1.0
2014,4,34,75,1.0
2014,4,34,79,3.0
2014,4,35,2,15.0
2014,4,35,3,16.0
2014,4,35,5,1.0
2014,4,35,6,13.0
2014,4,35,11,5.0
2014,4,35,12,10.0
2014,4,35,14,1.0
2014,4,35,15,6.0
2014,4,35,16,1.0
2014,4,35,17,1.0
2014,4,35,19,97.0
2014,4,35,20,61.0
2014,4,35,21,14.0
2014,4,35,22,8.0
2014,4,35,23,106.0
2014,4,35,24,7.0
2014,4,35,25,17.0
2014,4,35,28,158.0
2014,4,35,29,30.0
2014,4,35,30,227.0
2014,4,35,32,4.0
2014,4,35,33,11.0
2014,4,35,35,14.0
2014,4,35,37,223.0
2014,4,35,38,48.0
2014,4,35,39,1.0
2014,4,35,40,268.0
2014,4,35,41,18.0
2014,4,35,43,15.0
2014,4,35,45,7.0
2014,4,35,49,4.0
2014,4,35,55,234.0
2014,4,35,56,4.0
2014,4,35,58,1.0
2014,4,35,61,2.0
2014,4,35,62,14.0
2014,4,35,63,23.0
2014,4,35,64,15.0
2014,4,35,65,22.0
2014,4,35,67,28.0
2014,4,35,69,11.0
2014,4,35,70,8.0
2014,4,35,71,110.0
2014,4,35,72,35.0
2014,4,35,73,1.0
2014,4,35,75,6.0
2014,4,35,77,2.0
2014,4,35,79,10.0
2014,4,37,2,7.0
2014,4,37,3,10.0
2014,4,37,5,2.0
2014,4,37,6,3.0
2014,4,37,7,1.0
2014,4,37,11,2.0
2014,4,37,12,7.0
2014,4,37,15,1.0
2014,4,37,16,1.0
2014,4,37,19,54.0
2014,4,37,20,31.0
2014,4,37,22,2.0
2014,4,37,23,42.0
2014,4,37,24,2.0
2014,4,37,25,1.0
2014,4,37,28,126.0
2014,4,37,29,33.0
2014,4,37,30,156.0
2014,4,37,32,2.0
2014,4,37,33,1.0
2014,4,37,35,5.0
2014,4,37,37,90.0
2014,4,37,38,23.0
2014,4,37,39,1.0
2014,4,37,40,86.0
2014,4,37,41,10.0
2014,4,37,49,4.0
2014,4,37,55,199.0
2014,4,37,56,2.0
2014,4,37,57,2.0
2014,4,37,58,3.0
2014,4,37,63,7.0
2014,4,37,64,5.0
2014,4,37,65,11.0
2014,4,37,66,3.0
2014,4,37,67,7.0
2014,4,37,69,2.0
2014,4,37,70,1.0
2014,4,37,71,128.0
2014,4,37,72,17.0
2014,4,37,73,5.0
2014,4,37,75,13.0
2014,4,37,77,2.0
2014,4,37,79,1.0
2014,4,38,2,16.0
2014,4,38,3,17.0
2014,4,38,6,16.0
2014,4,38,7,1.0
2014,4,38,11,8.0
2014,4,38,12,10.0
2014,4,38,15,5.0
2014,4,38,19,123.0
2014,4,38,20,42.0
2014,4,38,21,15.0
2014,4,38,22,10.0
2014,4,38,23,122.0
2014,4,38,24,7.0
2014,4,38,25,1.0
2014,4,38,28,133.0
2014,4,38,29,27.0
2014,4,38,30,205.0
2014,4,38,33,5.0
2014,4,38,35,11.0
2014,4,38,37,105.0
2014,4,38,38,30.0
2014,4,38,40,131.0
2014,4,38,41,11.0
2014,4,38,43,20.0
2014,4,38,45,3.0
2014,4,38,49,7.0
2014,4,38,55,128.0
2014,4,38,62,4.0
2014,4,38,63,15.0
2014,4,38,64,16.0
2014,4,38,65,11.0
2014,4,38,66,2.0
2014,4,38,67,15.0
2014,4,38,69,9.0
2014,4,38,70,6.0
2014,4,38,71,45.0
2014,4,38,72,37.0
2014,4,38,73,5.0
2014,4,38,75,9.0
2014,4,38,77,2.0
2014,4,38,79,5.0
2014,4,38,83,1.0
2014,4,39,2,2.0
2014,4,39,3,4.0
2014,4,39,4,1.0
2014,4,39,6,1.0
2014,4,39,7,3.0
2014,4,39,12,9.0
2014,4,39,19,22.0
2014,4,39,20,25.0
2014,4,39,21,3.0
2014,4,39,22,3.0
2014,4,39,23,26.0
2014,4,39,25,10.0
2014,4,39,28,33.0
2014,4,39,29,5.0
2014,4,39,30,88.0
2014,4,39,32,3.0
2014,4,39,33,3.0
2014,4,39,35,3.0
2014,4,39,37,38.0
2014,4,39,38,16.0
2014,4,39,39,1.0
2014,4,39,40,73.0
2014,4,39,41,6.0
2014,4,39,49,3.0
2014,4,39,55,96.0
2014,4,39,61,2.0
2014,4,39,62,4.0
2014,4,39,63,8.0
2014,4,39,64,7.0
2014,4,39,65,17.0
2014,4,39,67,10.0
2014,4,39,69,2.0
2014,4,39,70,8.0
2014,4,39,71,94.0
2014,4,39,72,23.0
2014,4,39,73,1.0
2014,4,39,75,4.0
2014,4,39,79,2.0
2014,4,39,83,2.0
2014,4,40,19,11.0
2014,4,40,20,4.0
2014,4,40,23,15.0
2014,4,40,28,7.0
2014,4,40,30,20.0
2014,4,40,32,2.0
2014,4,40,37,2.0
2014,4,40,38,1.0
2014,4,40,40,2.0
2014,4,40,61,2.0
2014,4,40,62,6.0
2014,4,40,63,31.0
2014,4,40,64,16.0
2014,4,40,65,37.0
2014,4,40,67,19.0
2014,4,40,69,11.0
2014,4,40,70,7.0
2014,4,40,71,48.0
2014,4,40,72,41.0
2014,4,41,2,8.0
2014,4,41,3,6.0
2014,4,41,6,5.0
2014,4,41,11,4.0
2014,4,41,12,5.0
2014,4,41,15,2.0
2014,4,41,19,79.0
2014,4,41,20,30.0
2014,4,41,21,12.0
2014,4,41,22,4.0
2014,4,41,23,67.0
2014,4,41,24,1.0
2014,4,41,28,96.0
2014,4,41,29,15.0
2014,4,41,30,212.0
2014,4,41,32,1.0
2014,4,41,33,5.0
2014,4,41,35,11.0
2014,4,41,37,150.0
2014,4,41,38,50.0
2014,4,41,39,5.0
2014,4,41,40,197.0
2014,4,41,41,18.0
2014,4,41,49,1.0
2014,4,41,55,110.0
2014,4,41,59,4.0
2014,4,41,60,1.0
2014,4,41,61,1.0
2014,4,41,62,2.0
2014,4,41,63,11.0
2014,4,41,64,13.0
2014,4,41,65,34.0
2014,4,41,67,6.0
2014,4,41,69,2.0
2014,4,41,71,82.0
2014,4,41,72,6.0
2014,4,41,73,4.0
2014,4,41,75,14.0
2014,4,41,79,1.0
2014,4,42,2,14.0
2014,4,42,3,37.0
2014,4,42,4,1.0
2014,4,42,5,10.0
2014,4,42,6,13.0
2014,4,42,7,2.0
2014,4,42,11,7.0
2014,4,42,12,11.0
2014,4,42,14,8.0
2014,4,42,15,3.0
2014,4,42,16,2.0
2014,4,42,17,1.0
2014,4,42,19,182.0
2014,4,42,20,147.0
2014,4,42,21,13.0
2014,4,42,22,27.0
2014,4,42,23,128.0
2014,4,42,24,4.0
2014,4,42,25,45.0
2014,4,42,28,353.0
2014,4,42,29,70.0
2014,4,42,30,346.0
2014,4,42,32,31.0
2014,4,42,33,14.0
2014,4,42,35,44.0
2014,4,42,37,367.0
2014,4,42,38,94.0
2014,4,42,39,4.0
2014,4,42,40,594.0
2014,4,42,41,69.0
2014,4,42,43,27.0
2014,4,42,45,8.0
2014,4,42,49,23.0
2014,4,42,55,284.0
2014,4,42,56,10.0
2014,4,42,57,46.0
2014,4,42,58,2.0
2014,4,42,60,4.0
2014,4,42,61,27.0
2014,4,42,62,29.0
2014,4,42,63,40.0
2014,4,42,64,19.0
2014,4,42,65,98.0
2014,4,42,67,53.0
2014,4,42,69,25.0
2014,4,42,70,29.0
2014,4,42,71,333.0
2014,4,42,72,106.0
2014,4,42,73,18.0
2014,4,42,75,19.0
2014,4,42,77,1.0
2014,4,42,79,18.0
2014,4,43,2,9.0
2014,4,43,3,30.0
2014,4,43,5,2.0
2014,4,43,6,12.0
2014,4,43,7,1.0
2014,4,43,8,1.0
2014,4,43,11,5.0
2014,4,43,12,13.0
2014,4,43,14,1.0
2014,4,43,15,2.0
2014,4,43,19,110.0
2014,4,43,20,78.0
2014,4,43,21,16.0
2014,4,43,22,21.0
2014,4,43,23,75.0
2014,4,43,24,1.0
2014,4,43,28,266.0
2014,4,43,29,56.0
2014,4,43,30,245.0
2014,4,43,32,7.0
2014,4,43,33,6.0
2014,4,43,35,31.0
2014,4,43,37,160.0
2014,4,43,38,22.0
2014,4,43,39,3.0
2014,4,43,40,150.0
2014,4,43,41,24.0
2014,4,43,43,4.0
2014,4,43,45,2.0
2014,4,43,49,36.0
2014,4,43,55,120.0
2014,4,43,56,3.0
2014,4,43,61,2.0
2014,4,43,62,13.0
2014,4,43,63,24.0
2014,4,43,64,17.0
2014,4,43,65,38.0
2014,4,43,67,21.0
2014,4,43,69,8.0
2014,4,43,70,11.0
2014,4,43,71,92.0
2014,4,43,72,54.0
2014,4,43,73,7.0
2014,4,43,75,16.0
2014,4,43,79,6.0
2014,4,43,83,1.0
2014,4,44,2,1.0
2014,4,44,3,9.0
2014,4,44,5,1.0
2014,4,44,6,1.0
2014,4,44,11,3.0
2014,4,44,12,4.0
2014,4,44,15,1.0
2014,4,44,19,49.0
2014,4,44,20,24.0
2014,4,44,21,2.0
2014,4,44,22,2.0
2014,4,44,23,48.0
2014,4,44,24,2.0
2014,4,44,25,25.0
2014,4,44,28,100.0
2014,4,44,29,10.0
2014,4,44,30,118.0
2014,4,44,32,8.0
2014,4,44,33,8.0
2014,4,44,35,12.0
2014,4,44,37,75.0
2014,4,44,38,17.0
2014,4,44,40,296.0
2014,4,44,41,11.0
2014,4,44,43,16.0
2014,4,44,45,6.0
2014,4,44,49,3.0
2014,4,44,55,171.0
2014,4,44,56,2.0
2014,4,44,58,1.0
2014,4,44,60,2.0
2014,4,44,62,3.0
2014,4,44,63,37.0
2014,4,44,64,25.0
2014,4,44,65,40.0
2014,4,44,67,9.0
2014,4,44,69,6.0
2014,4,44,70,10.0
2014,4,44,71,48.0
2014,4,44,72,9.0
2014,4,44,73,1.0
2014,4,44,75,16.0
2014,4,44,77,1.0
2014,4,44,81,2.0
2014,4,44,82,57.0
2014,4,44,83,20.0
2014,4,45,2,9.0
2014,4,45,3,6.0
2014,4,45,4,1.0
2014,4,45,5,5.0
2014,4,45,6,5.0
2014,4,45,11,5.0
2014,4,45,12,3.0
2014,4,45,15,1.0
2014,4,45,19,70.0
2014,4,45,20,20.0
2014,4,45,21,4.0
2014,4,45,22,7.0
2014,4,45,23,47.0
2014,4,45,25,3.0
2014,4,45,28,134.0
2014,4,45,29,5.0
2014,4,45,30,157.0
2014,4,45,32,9.0
2014,4,45,33,3.0
2014,4,45,35,7.0
2014,4,45,37,52.0
2014,4,45,38,16.0
2014,4,45,40,175.0
2014,4,45,41,10.0
2014,4,45,49,2.0
2014,4,45,55,104.0
2014,4,45,58,6.0
2014,4,45,61,1.0
2014,4,45,62,1.0
2014,4,45,63,12.0
2014,4,45,64,20.0
2014,4,45,65,17.0
2014,4,45,67,14.0
2014,4,45,69,6.0
2014,4,45,70,9.0
2014,4,45,71,62.0
2014,4,45,72,12.0
2014,4,45,73,1.0
2014,4,45,75,6.0
2014,4,45,79,6.0
2014,4,45,83,2.0
2014,4,46,2,16.0
2014,4,46,3,17.0
2014,4,46,5,1.0
2014,4,46,6,13.0
2014,4,46,7,1.0
2014,4,46,11,2.0
2014,4,46,12,7.0
2014,4,46,14,3.0
2014,4,46,15,3.0
2014,4,46,16,1.0
2014,4,46,19,146.0
2014,4,46,20,52.0
2014,4,46,21,19.0
2014,4,46,22,6.0
2014,4,46,23,122.0
2014,4,46,24,1.0
2014,4,46,25,15.0
2014,4,46,28,247.0
2014,4,46,29,13.0
2014,4,46,30,354.0
2014,4,46,32,1.0
2014,4,46,33,5.0
2014,4,46,35,28.0
2014,4,46,37,139.0
2014,4,46,38,30.0
2014,4,46,40,294.0
2014,4,46,41,21.0
2014,4,46,49,2.0
2014,4,46,55,174.0
2014,4,46,58,4.0
2014,4,46,61,2.0
2014,4,46,62,14.0
2014,4,46,63,20.0
2014,4,46,64,23.0
2014,4,46,65,104.0
2014,4,46,67,15.0
2014,4,46,69,3.0
2014,4,46,70,14.0
2014,4,46,71,88.0
2014,4,46,72,28.0
2014,4,46,73,5.0
2014,4,46,75,26.0
2014,4,46,79,5.0
2014,4,46,83,3.0
2014,4,47,2,15.0
2014,4,47,3,34.0
2014,4,47,4,1.0
2014,4,47,5,7.0
2014,4,47,6,14.0
2014,4,47,7,2.0
2014,4,47,11,1.0
2014,4,47,12,6.0
2014,4,47,14,3.0
2014,4,47,15,6.0
2014,4,47,16,3.0
2014,4,47,19,185.0
2014,4,47,20,71.0
2014,4,47,21,12.0
2014,4,47,22,26.0
2014,4,47,23,118.0
2014,4,47,24,5.0
2014,4,47,25,2.0
2014,4,47,28,115.0
2014,4,47,29,7.0
2014,4,47,30,247.0
2014,4,47,32,7.0
2014,4,47,33,11.0
2014,4,47,35,16.0
2014,4,47,37,107.0
2014,4,47,38,21.0
2014,4,47,40,207.0
2014,4,47,41,13.0
2014,4,47,49,2.0
2014,4,47,55,171.0
2014,4,47,61,3.0
2014,4,47,62,21.0
2014,4,47,63,25.0
2014,4,47,64,28.0
2014,4,47,65,29.0
2014,4,47,67,33.0
2014,4,47,69,12.0
2014,4,47,70,26.0
2014,4,47,71,41.0
2014,4,47,72,66.0
2014,4,47,73,7.0
2014,4,47,75,18.0
2014,4,47,79,5.0
2014,4,47,83,4.0
2014,4,48,2,2.0
2014,4,48,3,3.0
2014,4,48,5,2.0
2014,4,48,6,8.0
2014,4,48,7,1.0
2014,4,48,11,1.0
2014,4,48,12,6.0
2014,4,48,15,1.0
2014,4,48,16,1.0
2014,4,48,19,56.0
2014,4,48,20,16.0
2014,4,48,21,3.0
2014,4,48,22,6.0
2014,4,48,23,59.0
2014,4,48,24,2.0
2014,4,48,25,3.0
2014,4,48,28,43.0
2014,4,48,29,5.0
2014,4,48,30,96.0
2014,4,48,35,3.0
2014,4,48,37,31.0
2014,4,48,38,13.0
2014,4,48,40,42.0
2014,4,48,41,4.0
2014,4,48,55,149.0
2014,4,48,61,2.0
2014,4,48,62,5.0
2014,4,48,63,8.0
2014,4,48,64,11.0
2014,4,48,65,24.0
2014,4,48,67,12.0
2014,4,48,69,11.0
2014,4,48,70,9.0
2014,4,48,71,84.0
2014,4,48,72,23.0
2014,4,48,73,1.0
2014,4,48,75,1.0
2014,4,48,79,6.0
2014,4,49,2,9.0
2014,4,49,3,11.0
2014,4,49,4,1.0
2014,4,49,5,2.0
2014,4,49,6,4.0
2014,4,49,7,1.0
2014,4,49,11,4.0
2014,4,49,12,6.0
2014,4,49,14,1.0
2014,4,49,15,3.0
2014,4,49,16,1.0
2014,4,49,19,49.0
2014,4,49,20,19.0
2014,4,49,21,10.0
2014,4,49,22,1.0
2014,4,49,23,47.0
2014,4,49,24,4.0
2014,4,49,25,19.0
2014,4,49,28,43.0
2014,4,49,29,5.0
2014,4,49,30,63.0
2014,4,49,33,1.0
2014,4,49,35,5.0
2014,4,49,37,32.0
2014,4,49,38,6.0
2014,4,49,40,80.0
2014,4,49,41,4.0
2014,4,49,55,76.0
2014,4,49,60,2.0
2014,4,49,62,7.0
2014,4,49,63,20.0
2014,4,49,64,20.0
2014,4,49,65,15.0
2014,4,49,67,11.0
2014,4,49,69,7.0
2014,4,49,70,7.0
2014,4,49,71,29.0
2014,4,49,72,12.0
2014,4,49,75,7.0
2014,4,49,79,2.0
2014,4,50,2,14.0
2014,4,50,3,25.0
2014,4,50,4,1.0
2014,4,50,5,7.0
2014,4,50,6,10.0
2014,4,50,7,1.0
2014,4,50,11,8.0
2014,4,50,12,16.0
2014,4,50,14,6.0
2014,4,50,15,5.0
2014,4,50,19,135.0
2014,4,50,20,63.0
2014,4,50,21,23.0
2014,4,50,22,21.0
2014,4,50,23,140.0
2014,4,50,28,163.0
2014,4,50,29,18.0
2014,4,50,30,264.0
2014,4,50,32,2.0
2014,4,50,33,9.0
2014,4,50,35,15.0
2014,4,50,37,134.0
2014,4,50,38,25.0
2014,4,50,39,3.0
2014,4,50,40,515.0
2014,4,50,41,22.0
2014,4,50,55,182.0
2014,4,50,56,7.0
2014,4,50,57,1.0
2014,4,50,58,2.0
2014,4,50,60,1.0
2014,4,50,62,13.0
2014,4,50,63,16.0
2014,4,50,64,17.0
2014,4,50,65,14.0
2014,4,50,67,32.0
2014,4,50,69,9.0
2014,4,50,70,2.0
2014,4,50,71,71.0
2014,4,50,72,54.0
2014,4,50,73,2.0
2014,4,50,75,21.0
2014,4,50,77,1.0
2014,4,50,79,2.0
2014,4,50,83,19.0
2014,4,51,2,4.0
2014,4,51,3,4.0
2014,4,51,6,7.0
2014,4,51,11,1.0
2014,4,51,14,1.0
2014,4,51,15,2.0
2014,4,51,17,1.0
2014,4,51,19,50.0
2014,4,51,20,15.0
2014,4,51,21,11.0
2014,4,51,22,6.0
2014,4,51,23,53.0
2014,4,51,24,1.0
2014,4,51,25,27.0
2014,4,51,28,57.0
2014,4,51,29,1.0
2014,4,51,30,150.0
2014,4,51,33,3.0
2014,4,51,35,3.0
2014,4,51,37,86.0
2014,4,51,38,14.0
2014,4,51,40,461.0
2014,4,51,41,20.0
2014,4,51,43,19.0
2014,4,51,55,170.0
2014,4,51,57,93.0
2014,4,51,62,4.0
2014,4,51,63,15.0
2014,4,51,64,14.0
2014,4,51,65,3.0
2014,4,51,67,6.0
2014,4,51,69,5.0
2014,4,51,70,9.0
2014,4,51,71,44.0
2014,4,51,72,6.0
2014,4,51,73,2.0
2014,4,51,75,23.0
2014,4,52,2,4.0
2014,4,52,3,11.0
2014,4,52,5,2.0
2014,4,52,6,15.0
2014,4,52,11,2.0
2014,4,52,12,3.0
2014,4,52,14,2.0
2014,4,52,15,5.0
2014,4,52,19,71.0
2014,4,52,20,49.0
2014,4,52,21,4.0
2014,4,52,22,11.0
2014,4,52,23,62.0
2014,4,52,24,4.0
2014,4,52,25,6.0
2014,4,52,28,120.0
2014,4,52,29,11.0
2014,4,52,30,191.0
2014,4,52,32,4.0
2014,4,52,33,10.0
2014,4,52,35,15.0
2014,4,52,37,88.0
2014,4,52,38,14.0
2014,4,52,40,190.0
2014,4,52,41,10.0
2014,4,52,43,19.0
2014,4,52,45,5.0
2014,4,52,49,7.0
2014,4,52,55,105.0
2014,4,52,57,25.0
2014,4,52,58,3.0
2014,4,52,60,1.0
2014,4,52,62,5.0
2014,4,52,63,11.0
2014,4,52,64,27.0
2014,4,52,65,52.0
2014,4,52,67,21.0
2014,4,52,69,9.0
2014,4,52,70,12.0
2014,4,52,71,47.0
2014,4,52,72,22.0
2014,4,52,73,6.0
2014,4,52,75,13.0
2014,4,52,77,1.0
2014,4,52,79,2.0
2014,4,53,2,12.0
2014,4,53,3,14.0
2014,4,53,5,2.0
2014,4,53,6,26.0
2014,4,53,11,1.0
2014,4,53,12,6.0
2014,4,53,14,1.0
2014,4,53,15,9.0
2014,4,53,19,97.0
2014,4,53,20,44.0
2014,4,53,21,17.0
2014,4,53,22,8.0
2014,4,53,23,117.0
2014,4,53,25,8.0
2014,4,53,28,202.0
2014,4,53,29,5.0
2014,4,53,30,270.0
2014,4,53,32,5.0
2014,4,53,33,11.0
2014,4,53,35,17.0
2014,4,53,37,66.0
2014,4,53,38,17.0
2014,4,53,39,2.0
2014,4,53,40,168.0
2014,4,53,41,16.0
2014,4,53,49,3.0
2014,4,53,55,239.0
2014,4,53,56,1.0
2014,4,53,57,1.0
2014,4,53,58,3.0
2014,4,53,60,2.0
2014,4,53,61,1.0
2014,4,53,62,6.0
2014,4,53,63,17.0
2014,4,53,64,27.0
2014,4,53,65,67.0
2014,4,53,67,15.0
2014,4,53,69,3.0
2014,4,53,70,8.0
2014,4,53,71,136.0
2014,4,53,72,37.0
2014,4,53,73,5.0
2014,4,53,75,15.0
2014,4,53,79,6.0
2014,4,53,83,5.0
2014,4,54,2,26.0
2014,4,54,3,33.0
2014,4,54,4,6.0
2014,4,54,5,8.0
2014,4,54,6,29.0
2014,4,54,11,6.0
2014,4,54,12,19.0
2014,4,54,14,5.0
2014,4,54,15,2.0
2014,4,54,16,1.0
2014,4,54,19,215.0
2014,4,54,20,133.0
2014,4,54,21,19.0
2014,4,54,22,45.0
2014,4,54,23,180.0
2014,4,54,24,3.0
2014,4,54,25,43.0
2014,4,54,28,429.0
2014,4,54,29,29.0
2014,4,54,30,509.0
2014,4,54,32,18.0
2014,4,54,33,11.0
2014,4,54,35,51.0
2014,4,54,37,371.0
2014,4,54,38,118.0
2014,4,54,39,9.0
2014,4,54,40,1271.0
2014,4,54,41,49.0
2014,4,54,43,72.0
2014,4,54,45,19.0
2014,4,54,49,21.0
2014,4,54,55,500.0
2014,4,54,56,12.0
2014,4,54,57,78.0
2014,4,54,58,55.0
2014,4,54,59,2.0
2014,4,54,60,2.0
2014,4,54,61,16.0
2014,4,54,62,68.0
2014,4,54,63,55.0
2014,4,54,64,65.0
2014,4,54,65,182.0
2014,4,54,66,23.0
2014,4,54,67,137.0
2014,4,54,69,61.0
2014,4,54,70,58.0
2014,4,54,71,390.0
2014,4,54,72,149.0
2014,4,54,73,11.0
2014,4,54,75,31.0
2014,4,54,79,3.0
2014,4,55,31,839.0
2014,4,55,34,77.0
2014,4,55,44,10.0
2014,4,55,54,368.0
2014,4,55,76,179.0
2014,4,55,78,99.0
2014,4,56,2,4.0
2014,4,56,3,11.0
2014,4,56,4,1.0
2014,4,56,5,5.0
2014,4,56,6,14.0
2014,4,56,11,2.0
2014,4,56,12,4.0
2014,4,56,14,1.0
2014,4,56,15,5.0
2014,4,56,16,1.0
2014,4,56,17,1.0
2014,4,56,19,67.0
2014,4,56,20,37.0
2014,4,56,21,15.0
2014,4,56,22,15.0
2014,4,56,23,87.0
2014,4,56,24,2.0
2014,4,56,25,5.0
2014,4,56,28,111.0
2014,4,56,29,7.0
2014,4,56,30,182.0
2014,4,56,32,15.0
2014,4,56,33,6.0
2014,4,56,35,16.0
2014,4,56,37,119.0
2014,4,56,38,18.0
2014,4,56,39,1.0
2014,4,56,40,500.0
2014,4,56,41,16.0
2014,4,56,43,16.0
2014,4,56,45,3.0
2014,4,56,49,1.0
2014,4,56,55,223.0
2014,4,56,56,2.0
2014,4,56,57,61.0
2014,4,56,58,26.0
